ENSG00000252694	0.0	0.0	NA
ENSG00000221380	0.0	0.0	NA
ENSG00000221381	4.098591549295775	1.6024183271355372	0.390968045452
ENSG00000269893	7.495495495495495	4.882168093687962	0.651346945192
ENSG00000263463	0.0	0.0	NA
ENSG00000251969	0.0	0.0	NA
ENSG00000251968	0.0	0.0	NA
ENSG00000263957	0.0	0.0	NA
ENSG00000252541	0.0	0.0	NA
ENSG00000263782	0.0	0.0	NA
ENSG00000252547	0.0	0.0	NA
ENSG00000263953	0.0	0.0	NA
ENSG00000265275	0.0	0.0	NA
ENSG00000212187	0.0	0.0	NA
ENSG00000199782	6.564516129032258	2.531230529144933	0.38559285702
ENSG00000199783	0.0	0.0	NA
ENSG00000212182	0.0	0.0	NA
ENSG00000199785	6.991228070175438	4.251925495780494	0.608180058368
ENSG00000251967	0.0	0.0	NA
ENSG00000199787	0.0	0.0	NA
ENSG00000263631	0.0	0.0	NA
ENSG00000266555	2.2419354838709675	0.755314159610845	0.336902718675
ENSG00000266440	0.0	0.0	NA
ENSG00000199411	0.0	0.0	NA
ENSG00000263351	2.7450980392156863	0.7367958520806249	0.268404203258
ENSG00000264419	0.0	0.0	NA
ENSG00000221388	0.0	0.0	NA
ENSG00000264410	0.0	0.0	NA
ENSG00000264413	0.0	0.0	NA
ENSG00000221389	0.0	0.0	NA
ENSG00000272543	0.0	0.0	NA
ENSG00000263632	0.0	0.0	NA
ENSG00000199231	0.0	0.0	NA
ENSG00000238921	0.0	0.0	NA
ENSG00000264042	0.0	0.0	NA
ENSG00000263959	0.0	0.0	NA
ENSG00000266468	0.0	0.0	NA
ENSG00000207221	6.921739130434783	3.9190678263586154	0.566196984964
ENSG00000252438	0.0	0.0	NA
ENSG00000252439	0.0	0.0	NA
ENSG00000266462	0.0	0.0	NA
ENSG00000266463	1.9090909090909092	0.28747978728803447	0.150584650484
ENSG00000252434	0.0	0.0	NA
ENSG00000211508	0.0	0.0	NA
ENSG00000252432	0.0	0.0	NA
ENSG00000252433	0.0	0.0	NA
ENSG00000252430	0.0	0.0	NA
ENSG00000266465	0.0	0.0	NA
ENSG00000239624	0.0	0.0	NA
ENSG00000252542	2.9347826086956523	0.3231754075504023	0.110119027758
ENSG00000234912	8.616766467065869	5.260559983563722	0.610502791699
ENSG00000263825	0.0	0.0	NA
ENSG00000238922	0.0	0.0	NA
ENSG00000263827	0.0	0.0	NA
ENSG00000252543	0.0	0.0	NA
ENSG00000212072	0.0	0.0	NA
ENSG00000212073	0.0	0.0	NA
ENSG00000212070	0.0	0.0	NA
ENSG00000212071	0.0	0.0	NA
ENSG00000212076	0.0	0.0	NA
ENSG00000252629	0.0	0.0	NA
ENSG00000252940	0.0	0.0	NA
ENSG00000212075	0.0	0.0	NA
ENSG00000212278	0.0	0.0	NA
ENSG00000212279	0.0	0.0	NA
ENSG00000263557	0.0	0.0	NA
ENSG00000265075	0.0	0.0	NA
ENSG00000265076	0.0	0.0	NA
ENSG00000212277	0.0	0.0	NA
ENSG00000212270	0.0	0.0	NA
ENSG00000265072	0.0	0.0	NA
ENSG00000212273	0.46296296296296297	0.49862637103097257	1.07703296143
ENSG00000200538	0.0	0.0	NA
ENSG00000221336	0.0	0.0	NA
ENSG00000221335	0.0	0.0	NA
ENSG00000221334	0.0	0.0	NA
ENSG00000221333	6.385416666666667	2.909645567141965	0.455670431396
ENSG00000221332	0.0	0.0	NA
ENSG00000221331	4.7375	3.1454083598159395	0.663938440067
ENSG00000221330	0.0	0.0	NA
